,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1466,4579,1,1,0,0,34,1,0,1,0,0,0,0,0,0,0,0,1,69.15,1642,0
1467,450,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,65.7,3336,0
1468,5236,1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,22,0
1469,1696,0,0,1,1,40,1,2,1,0,0,2,2,0,0,0,1,2,84.85,2461,1
1470,4967,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,5471,0
1471,4203,0,0,0,0,26,1,0,0,0,2,2,0,0,0,1,1,3,56.05,841,0
1472,3346,1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,3512,1
1473,2257,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,1,19.2,5455,0
1474,3291,1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,5390,1
1475,3478,1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,84.45,4237,0
1476,4216,1,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,20.45,5529,0
1477,3330,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,1267,1
1478,4192,0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,3908,0
1479,3909,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,4406,0
1480,4612,0,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,3,20.05,3747,0
1481,5375,1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,5148,0
1482,5815,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,2388,0
1483,2876,0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,62.15,1591,0
1484,1988,1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,4863,0
1485,3979,0,1,1,0,15,1,0,1,0,2,0,0,2,2,0,1,2,94.65,448,0
1486,4161,0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,2523,0
1487,4232,0,0,1,0,26,1,2,1,0,2,0,0,0,0,0,0,0,79.3,1406,0
1488,2489,0,1,1,1,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,2040,1
1489,2415,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,1746,0
1490,35,1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1309,0
1491,1030,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,735,0
1492,649,0,0,1,1,45,0,1,0,0,2,2,2,0,2,1,0,0,51.0,1633,0
1493,3248,1,0,0,0,37,1,2,1,0,2,0,2,2,2,1,1,1,104.5,2773,0
1494,881,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.85,5338,0
1495,301,0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05,4081,0
1496,5129,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,2423,0
1497,4219,1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,987,0
1498,801,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,1373,1
1499,1036,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,1845,1
1500,185,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,3195,0
1501,4887,0,0,0,0,30,1,2,0,2,0,2,0,2,2,1,1,1,79.3,1781,0
1502,1276,0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,2340,0
1503,3783,0,0,1,1,71,1,2,0,2,2,2,2,0,0,2,0,3,71.1,3764,0
1504,1160,1,0,0,0,18,0,1,0,0,2,2,0,0,0,0,1,1,33.5,4219,1
1505,2995,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,25.1,2799,0
1506,2836,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,3,20.15,5195,0
1507,1475,0,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.8,5123,0
1508,2358,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.75,2852,0
1509,1942,1,0,0,0,53,1,2,2,1,1,1,1,1,1,1,0,0,24.05,480,0
1510,5353,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,5363,0
1511,1531,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1288,0
1512,2565,1,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,3,54.85,2731,0
1513,3389,0,0,0,0,15,1,2,1,2,0,2,0,0,0,0,1,1,84.35,481,0
1514,1056,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1031,0
1515,5337,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8,5451,0
1516,1965,0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,197,0
1517,5263,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,3101,0
1518,4123,0,0,0,0,47,0,1,0,2,2,0,2,0,0,1,0,1,39.65,1143,0
1519,2610,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,4368,0
1520,5469,1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,100.75,3388,0
1521,5944,1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,2445,0
1522,5082,0,0,1,1,15,1,2,2,1,1,1,1,1,1,0,1,2,25.25,2876,0
1523,69,1,0,0,0,66,1,2,1,0,2,0,0,0,2,0,0,1,89.4,4206,0
1524,5295,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,3752,1
1525,2296,0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,2525,0
1526,1390,0,0,1,1,41,1,0,1,0,0,2,0,2,2,0,1,0,94.9,2816,0
1527,646,0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,99.8,3932,0
1528,1258,0,0,0,0,28,1,2,0,0,0,0,2,0,0,0,1,1,54.9,778,0
1529,2208,0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,2778,0
1530,4425,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,3556,0
1531,2400,0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,106.6,4155,0
1532,3568,1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,3943,0
1533,5226,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,2902,0
1534,1405,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,5213,1
1535,4347,1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,3093,0
1536,5324,0,0,0,0,48,1,2,0,2,2,2,0,2,2,1,1,1,83.45,2843,0
1537,171,1,0,0,0,11,1,0,1,0,0,2,0,0,2,0,0,2,84.8,5415,0
1538,5006,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,2,115.55,5326,0
1539,306,1,0,1,0,72,0,1,0,2,2,2,0,0,0,2,0,0,42.1,2200,0
1540,3139,0,0,1,0,26,1,0,1,0,0,0,2,0,2,0,0,1,85.9,1560,0
1541,2468,1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,1415,0
1542,5564,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,128,0
1543,3296,1,0,0,0,27,1,0,0,2,0,0,2,0,0,0,0,3,53.45,724,0
1544,3601,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,5130,1
1545,1669,1,0,1,0,45,1,2,1,0,2,0,0,0,0,0,0,0,81.4,2771,0
1546,4395,0,0,0,0,61,1,2,1,0,0,2,0,0,2,0,0,3,89.2,3924,0
1547,4198,0,0,0,0,2,1,0,1,2,0,2,0,0,0,0,1,2,80.45,570,0
1548,813,0,0,1,1,11,1,2,0,0,0,0,2,0,2,0,1,2,66.35,4927,1
1549,4975,0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,60.25,405,0
1550,5683,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,4789,1
1551,1440,0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,3982,1
1552,3486,1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,3844,0
1553,574,0,0,1,1,72,1,0,0,2,2,2,0,2,0,2,1,1,70.65,3641,0
1554,2241,1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,3005,0
1555,3515,0,0,1,1,21,1,0,0,0,2,0,0,2,0,1,1,1,58.85,340,0
1556,233,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,660,0
1557,1116,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,1,20.1,4331,0
1558,1811,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,95.2,2170,1
1559,5374,1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,2252,1
1560,1107,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2046,0
1561,5058,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,4917,1
1562,3535,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,18.85,941,0
1563,5003,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,1381,0
1564,1987,1,1,0,0,14,1,2,1,0,0,0,0,2,2,0,1,2,95.6,433,0
1565,651,0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25,3516,0
1566,3424,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,5030,0
1567,2869,0,0,1,1,11,0,1,0,2,0,0,0,0,0,0,1,2,29.6,2567,0
1568,3974,1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2212,0
1569,5357,1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,4752,1
1570,4204,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1204,0
1571,2896,0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,43.7,2012,0
1572,1073,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,4735,1
1573,4892,0,1,0,0,71,1,2,1,0,0,2,0,2,2,2,0,0,104.05,4932,0
1574,3586,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,4744,1
1575,251,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,1725,0
1576,1941,1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,2455,1
1577,4078,1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,1595,0
1578,1772,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,0,2,95.4,2174,0
1579,5494,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,1378,0
1580,121,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,4396,0
1581,1426,0,0,1,1,61,0,1,0,2,2,0,2,0,2,1,1,0,50.7,2308,0
1582,3099,1,0,1,1,68,1,2,1,2,2,2,0,2,2,2,1,2,110.2,4945,0
1583,1790,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,0,20.7,2855,0
1584,1645,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,20.15,1732,0
1585,3794,1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,0,20.4,4269,0
1586,4042,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,74.4,1519,1
1587,1895,1,0,1,1,35,1,2,1,0,2,2,2,2,2,0,1,2,109.95,2777,0
1588,483,0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,2255,0
1589,838,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,5421,1
1590,4585,1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,3292,1
1591,3437,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,3274,1
1592,14,0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,4647,0
1593,1891,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,0,20.15,5505,0
1594,5311,0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,599,0
1595,2125,0,0,0,0,47,1,2,0,2,2,0,2,0,2,2,0,3,74.05,2595,0
1596,4554,1,0,1,0,27,1,0,2,1,1,1,1,1,1,2,0,0,19.55,3748,0
1597,3669,0,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,3790,0
1598,4188,0,0,0,0,36,1,2,1,0,2,0,0,2,2,0,1,2,99.15,2675,1
1599,1326,1,0,1,1,9,1,2,1,0,0,2,0,2,0,1,1,2,90.35,5034,0
1600,277,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.15,3441,0
1601,2837,1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,79.8,3659,0
1602,2268,0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,68.55,4009,0
1603,5370,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,3334,0
1604,1746,1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,80.85,629,1
1605,5862,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,2791,1
1606,5438,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,913,0
1607,142,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.75,4109,1
1608,916,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,983,0
1609,3897,1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,92.7,4199,0
1610,782,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,1,108.4,5070,0
1611,3186,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,64.8,3429,0
1612,1780,1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,4939,0
1613,4406,1,0,0,0,62,0,1,0,2,2,2,2,0,0,2,1,0,43.7,1943,0
1614,260,0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,115.6,4447,0
1615,836,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,19.1,3743,0
1616,5465,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,636,0
1617,5444,1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,20.75,4909,0
1618,3673,0,0,0,0,52,1,0,0,2,0,0,0,0,0,0,1,0,49.75,1876,0
1619,3058,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,91.15,1001,0
1620,5500,1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,434,0
1621,4457,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.4,1751,0
1622,2638,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,74.35,3239,0
1623,4463,1,0,1,0,3,0,1,0,0,0,0,0,0,2,0,1,2,35.15,5595,1
1624,226,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,105.0,4999,0
1625,2347,1,0,0,0,3,1,0,1,0,0,2,0,0,2,0,0,1,85.7,1901,0
1626,1019,0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,24.7,5088,0
1627,1679,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,2362,0
1628,4331,0,1,0,0,66,1,2,1,0,0,2,2,2,2,1,1,1,102.85,4719,0
1629,3358,1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,1602,0
1630,305,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,102.35,2683,1
1631,392,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1377,0
1632,385,1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,48.95,508,0
1633,5042,0,0,1,1,50,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2637,0
1634,5317,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,4957,1
1635,523,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,784,0
1636,5575,1,0,1,1,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,5435,1
1637,5748,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,2719,0
1638,2642,0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,19.6,2464,0
1639,2794,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,2427,0
1640,5884,0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,83.85,2620,0
1641,4587,0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,297,0
1642,475,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,75.5,4960,0
1643,2735,0,0,0,0,53,0,1,0,2,2,2,2,2,0,1,1,2,53.6,2134,0
1644,4769,0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,44.9,5309,0
1645,3716,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.15,3204,0
1646,5837,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,2406,0
1647,5516,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,3238,0
1648,5656,0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,2531,1
1649,4832,1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,80.6,4045,0
1650,1281,0,0,1,0,47,1,0,1,0,0,2,0,0,2,0,1,2,85.3,2957,1
1651,5828,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1351,1
1652,4981,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,1881,0
1653,5180,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,4617,1
1654,1718,0,0,1,0,72,1,2,1,2,2,0,0,0,0,2,1,0,84.05,4250,0
1655,3876,0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,55.55,1700,1
1656,2734,0,1,1,0,25,1,0,1,0,2,2,0,2,2,0,1,2,98.5,1863,1
1657,5261,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,2988,0
1658,959,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,1412,0
1659,1047,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,5387,0
1660,281,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1620,0
1661,3940,0,0,1,1,37,1,2,2,1,1,1,1,1,1,0,0,3,26.45,5464,0
1662,2431,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.75,211,1
1663,4298,0,0,1,1,17,1,0,0,2,2,0,0,2,2,0,0,3,74.55,343,0
1664,3181,0,1,1,0,62,1,2,1,0,2,2,0,2,0,1,1,1,97.95,4184,0
1665,975,1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,461,0
1666,5774,0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,3683,0
1667,355,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,25,0
1668,578,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,4754,1
1669,5931,0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,4580,0
1670,3728,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,0,20.5,5000,0
1671,5348,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,3799,0
1672,2906,1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,103.15,4619,0
1673,1701,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,2,19.9,4547,0
1674,3978,1,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,1,19.55,142,0
1675,2311,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.65,1293,1
1676,1183,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,3826,0
1677,2095,1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,99.95,1662,0
1678,2314,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,80.45,2364,0
1679,3015,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,2695,0
1680,3133,0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,2045,0
1681,2911,0,0,1,0,65,1,2,1,2,2,0,2,2,0,1,1,0,100.15,4543,0
1682,537,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,543,0
1683,3828,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1065,1
1684,3124,0,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,1,61.3,2488,0
1685,4097,1,0,1,0,42,0,1,0,0,0,0,0,0,0,0,1,1,25.1,164,0
1686,822,1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,72.9,5243,0
1687,4426,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,82.0,1196,1
1688,870,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.65,4218,0
1689,2056,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,4680,1
1690,648,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,1598,0
1691,734,1,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,3,65.25,1474,0
1692,5173,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1272,0
1693,1269,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.95,482,0
1694,1004,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,110,0
1695,3202,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,4322,0
1696,2531,0,0,0,0,66,1,2,1,0,2,0,0,2,0,1,1,0,88.9,4222,0
1697,5676,0,0,0,0,28,1,2,0,2,0,2,0,0,0,1,0,3,59.0,973,0
1698,4065,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,2256,0
1699,1637,1,1,1,0,24,0,1,0,2,0,0,0,0,2,0,0,0,39.1,5578,1
1700,3561,0,0,1,1,45,1,0,0,0,2,0,2,0,0,1,1,1,54.15,1678,1
1701,3711,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,3734,0
1702,5053,1,1,1,0,64,1,0,1,2,0,2,0,0,0,1,0,1,80.3,3645,0
1703,1114,1,0,1,1,58,1,0,1,0,2,0,0,2,2,0,1,2,92.85,3815,0
1704,3641,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,3246,1
1705,4755,1,0,1,0,31,1,2,0,0,0,0,0,2,0,0,1,1,59.05,1247,0
1706,552,0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.25,2617,1
1707,5580,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,5278,0
1708,4055,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,69.95,326,0
1709,5423,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,1,1,105.75,5021,0
1710,685,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,4116,0
1711,4029,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,3,26.3,1012,0
1712,3432,0,0,1,1,72,1,2,1,2,2,0,2,0,0,2,1,0,90.35,4505,0
1713,5666,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,5530,0
1714,1623,1,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,2,24.0,1627,0
1715,3690,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,2811,1
1716,420,0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2398,1
1717,1477,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1352,0
1718,3766,1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,3607,0
1719,5519,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,5266,0
1720,5705,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,1867,0
1721,781,1,0,1,0,12,1,0,1,2,2,2,0,0,0,0,1,2,84.6,5559,0
1722,375,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,833,1
1723,1446,0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,75.45,2629,0
1724,4296,0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,1763,1
1725,504,0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,1471,1
1726,3959,1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,21.25,1431,0
1727,361,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,1450,1
1728,1745,0,0,1,1,69,1,2,0,2,0,2,2,0,0,2,1,1,64.15,3106,0
1729,2639,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1290,0
1730,749,0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,0,110.5,2118,0
1731,3531,0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,20.5,2784,0
1732,4417,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1269,0
1733,4885,1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,4088,1
1734,2080,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,835,0
1735,4599,1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,84.45,95,1
1736,225,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,4741,1
1737,1559,1,0,0,1,27,1,2,1,0,0,0,2,0,0,0,1,2,79.5,1542,1
1738,4249,1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,994,0
1739,4784,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,3113,0
1740,1287,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,3710,0
1741,2290,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,4586,1
1742,1768,0,0,1,1,17,1,2,1,2,0,2,0,2,0,0,0,2,94.4,908,1
1743,769,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1009,0
1744,5555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,3275,0
1745,5166,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,956,0
1746,2112,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,3114,0
1747,319,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,79.6,2903,0
1748,2703,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,3444,1
1749,917,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,3547,0
